news_id,date,stock,name,sector,language,event_type,true_label,pred_label,score,confidence,prob_pos,prob_neg,prob_neu
N000104,2016-10-06,DBBL,Dutch-Bangla Bank PLC,Bank,en,macro,neutral,positive,0.4047278016805649,0.5766287446022034,0.5766287446022034,0.1719009429216385,0.25147029757499695
N000622,2015-05-23,ACI,ACI Limited,Pharma,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000931,2020-02-18,SUMITPOWER,Summit Power International,Power,bn,earnings,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001120,2025-11-18,UNILEVER,Unilever Consumer Care,Consumer,en,macro,neutral,positive,0.4150567054748535,0.5808225274085999,0.5808225274085999,0.16576582193374634,0.2534116506576538
N000484,2024-03-08,SIBL,Social Islami Bank Limited,Bank,en,expansion,neutral,neutral,0.04398689791560173,0.9186539649963379,0.06266643106937408,0.018679533153772354,0.9186539649963379
N001253,2017-01-10,BEXIMCO,BEXIMCO Limited,Conglomerate,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000218,2017-08-24,EBL,Eastern Bank PLC,Bank,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000330,2021-05-18,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,regulatory,neutral,neutral,0.08184481598436832,0.8822832703590393,0.09978079050779343,0.017935974523425102,0.8822832703590393
N001432,2016-08-12,CUSTOMERS,Customer's Care PLC,Services,en,expansion,positive,positive,0.6842484446242452,0.6968019604682922,0.6968019604682922,0.01255351584404707,0.29064449667930603
N000677,2018-02-23,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,earnings,positive,positive,0.9348552580922842,0.9576489925384521,0.9576489925384521,0.022793734446167946,0.01955718733370304
N001311,2013-09-30,TITASGAS,Titas Gas Transmission,Gas,en,macro,positive,positive,0.9321954846382141,0.9539241790771484,0.9539241790771484,0.021728694438934326,0.02434702031314373
N001379,2019-12-20,JAMUNAOIL,Jamuna Oil Company,Fuel,en,macro,positive,positive,0.9328089132905006,0.9536727070808411,0.9536727070808411,0.020863793790340424,0.02546350471675396
N000042,2014-11-19,BANKASIA,Bank Asia Limited,Bank,en,earnings,neutral,neutral,0.012936079874634743,0.9495450854301453,0.031695518642663956,0.018759438768029213,0.9495450854301453
N001043,2015-12-09,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,dividend,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000049,2021-05-07,BANKASIA,Bank Asia Limited,Bank,bn,expansion,positive,neutral,0.0,0.0,0.0,0.0,1.0
N000917,2013-04-05,SUMITPOWER,Summit Power International,Power,en,expansion,negative,negative,-0.945488397963345,0.9549850821495056,0.009496684186160564,0.9549850821495056,0.035518255084753036
N000328,2017-06-21,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,scandal,negative,negative,-0.9255398940294981,0.9352463483810425,0.00970645435154438,0.9352463483810425,0.05504726618528366
N001286,2013-11-07,BEXIMCO,BEXIMCO Limited,Conglomerate,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001246,2012-12-27,WALTONHIL,Walton Hi-Tech Industries,Electronics,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000719,2025-02-06,GP,Grameenphone Limited,Telecom,bn,earnings,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000575,2018-06-29,RENATA,Renata Limited,Pharma,en,scandal,negative,negative,-0.9322253204882145,0.9421002864837646,0.009874965995550156,0.9421002864837646,0.04802475497126579
N001384,2011-06-17,JAMUNAOIL,Jamuna Oil Company,Fuel,en,dividend,negative,negative,-0.9652773886919022,0.9735497236251831,0.008272334933280945,0.9735497236251831,0.018177833408117294
N001125,2026-07-24,UNILEVER,Unilever Consumer Care,Consumer,en,regulatory,negative,negative,-0.9156246185302734,0.9252694249153137,0.009644806385040283,0.9252694249153137,0.06508580595254898
N001304,2012-11-23,TITASGAS,Titas Gas Transmission,Gas,en,dividend,positive,neutral,0.31648105941712856,0.6476629376411438,0.33440908789634705,0.017928028479218483,0.6476629376411438
N000624,2019-05-22,ACI,ACI Limited,Pharma,en,scandal,negative,negative,-0.9504115842282772,0.9659501910209656,0.01553860679268837,0.9659501910209656,0.018511246889829636
N000106,2020-12-29,DBBL,Dutch-Bangla Bank PLC,Bank,bn,earnings,negative,positive,1.0,1.0,1.0,0.0,0.0
N001497,2014-02-12,DSEX,DSE Broad Index,Index,en,scandal,negative,negative,-0.9213008647784591,0.9313518404960632,0.01005097571760416,0.9313518404960632,0.05859716981649399
N000126,2016-10-25,DBBL,Dutch-Bangla Bank PLC,Bank,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N001363,2019-02-15,JAMUNAOIL,Jamuna Oil Company,Fuel,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000873,2019-07-31,POWERGRID,Power Grid Company of Bangladesh,Power,en,earnings,positive,positive,0.9344002939760685,0.9574580788612366,0.9574580788612366,0.023057784885168076,0.01948411948978901
N000689,2022-04-15,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,expansion,neutral,neutral,0.03761908784508705,0.9245476722717285,0.056535668671131134,0.018916580826044083,0.9245476722717285
N000455,2026-03-12,SIBL,Social Islami Bank Limited,Bank,en,macro,negative,negative,-0.9139775633811951,0.9502372741699219,0.03625971078872681,0.9502372741699219,0.013503030873835087
N000474,2016-01-04,SIBL,Social Islami Bank Limited,Bank,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001283,2026-03-27,BEXIMCO,BEXIMCO Limited,Conglomerate,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000835,2019-06-21,ROBI,Robi Axiata Limited,Telecom,bn,macro,positive,positive,1.0,1.0,1.0,0.0,0.0
N000779,2021-06-14,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001188,2025-05-16,BATBC,British American Tobacco Bangladesh,Tobacco,en,regulatory,neutral,neutral,0.09603576362133026,0.8688273429870605,0.11360418796539307,0.017568424344062805,0.8688273429870605
N000187,2012-08-13,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000409,2016-02-29,PRIMEBANK,Prime Bank Limited,Bank,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000037,2013-02-22,BANKASIA,Bank Asia Limited,Bank,en,scandal,negative,negative,-0.925768543034792,0.9365009665489197,0.010732423514127731,0.9365009665489197,0.052766572684049606
N000874,2024-09-30,POWERGRID,Power Grid Company of Bangladesh,Power,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N001295,2025-12-29,BEXIMCO,BEXIMCO Limited,Conglomerate,en,scandal,negative,negative,-0.935470593161881,0.9454313516616821,0.009960758499801159,0.9454313516616821,0.044607922434806824
N000394,2017-06-20,NCCBANK,National Credit & Commerce Bank,Bank,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N001293,2020-01-31,BEXIMCO,BEXIMCO Limited,Conglomerate,en,regulatory,positive,positive,0.8103722976520658,0.8189612627029419,0.8189612627029419,0.00858896505087614,0.1724497377872467
N000079,2011-01-14,BRACBANK,BRAC Bank Limited,Bank,en,dividend,negative,negative,-0.9653520416468382,0.9735872745513916,0.008235232904553413,0.9735872745513916,0.018177557736635208
N000822,2012-02-22,ROBI,Robi Axiata Limited,Telecom,bn,earnings,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000271,2010-05-14,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,regulatory,positive,positive,0.8510534213855863,0.8593994379043579,0.8593994379043579,0.008346016518771648,0.13225452601909637
N000247,2018-08-31,EBL,Eastern Bank PLC,Bank,en,macro,neutral,positive,0.40409982204437256,0.5687409043312073,0.5687409043312073,0.16464108228683472,0.2666180729866028
N000470,2018-08-12,SIBL,Social Islami Bank Limited,Bank,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001482,2014-10-17,DSEX,DSE Broad Index,Index,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N000387,2011-01-20,NCCBANK,National Credit & Commerce Bank,Bank,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000372,2014-11-21,NCCBANK,National Credit & Commerce Bank,Bank,en,regulatory,positive,positive,0.7769422922283411,0.7854887843132019,0.7854887843132019,0.008546492084860802,0.20596471428871155
N001240,2022-09-21,WALTONHIL,Walton Hi-Tech Industries,Electronics,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000212,2023-06-20,EBL,Eastern Bank PLC,Bank,en,expansion,negative,negative,-0.9392606625333428,0.9511200785636902,0.011859416030347347,0.9511200785636902,0.03702045977115631
N001491,2026-07-20,DSEX,DSE Broad Index,Index,en,scandal,negative,negative,-0.9507477339357138,0.9591595530509949,0.008411819115281105,0.9591595530509949,0.03242868930101395
N001383,2024-10-18,JAMUNAOIL,Jamuna Oil Company,Fuel,en,macro,neutral,positive,0.39185895025730133,0.5736038684844971,0.5736038684844971,0.18174491822719574,0.24465115368366241
N001072,2023-04-26,MARICO,Marico Bangladesh Limited,Consumer,en,expansion,negative,negative,-0.9467871459200978,0.9558952450752258,0.009108099155128002,0.9558952450752258,0.03499656915664673
N001309,2022-06-30,TITASGAS,Titas Gas Transmission,Gas,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N000540,2017-05-09,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000236,2022-08-30,EBL,Eastern Bank PLC,Bank,en,macro,neutral,positive,0.27758269011974335,0.43206822872161865,0.43206822872161865,0.1544855386018753,0.413446307182312
N000576,2011-08-26,RENATA,Renata Limited,Pharma,en,earnings,negative,negative,-0.9646323630586267,0.9760602116584778,0.011427848599851131,0.9760602116584778,0.012511955574154854
N001247,2025-11-21,WALTONHIL,Walton Hi-Tech Industries,Electronics,en,scandal,negative,negative,-0.9190103989094496,0.9290493726730347,0.01003897376358509,0.9290493726730347,0.06091168150305748
N000383,2022-02-08,NCCBANK,National Credit & Commerce Bank,Bank,en,dividend,positive,neutral,0.18907084502279758,0.7678976058959961,0.21058660745620728,0.02151576243340969,0.7678976058959961
N001319,2017-01-20,TITASGAS,Titas Gas Transmission,Gas,bn,dividend,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000313,2013-07-18,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,scandal,negative,negative,-0.9299663146957755,0.9403525590896606,0.010386244393885136,0.9403525590896606,0.049261126667261124
N000508,2011-08-19,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,earnings,positive,positive,0.9387129917740822,0.9598023295402527,0.9598023295402527,0.0210893377661705,0.01910833828151226
N000879,2014-12-23,POWERGRID,Power Grid Company of Bangladesh,Power,bn,dividend,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001451,2023-07-14,DSEX,DSE Broad Index,Index,en,scandal,negative,negative,-0.9243765044957399,0.9336864352226257,0.009309930726885796,0.9336864352226257,0.05700357258319855
N000996,2024-06-19,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N001276,2021-10-29,BEXIMCO,BEXIMCO Limited,Conglomerate,en,macro,neutral,positive,0.40277664363384247,0.5729663968086243,0.5729663968086243,0.1701897531747818,0.25684383511543274
N000593,2019-07-01,RENATA,Renata Limited,Pharma,bn,earnings,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000984,2024-06-14,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,en,scandal,negative,negative,-0.920773665420711,0.930606484413147,0.009832818992435932,0.930606484413147,0.05956069752573967
N000890,2017-07-14,POWERGRID,Power Grid Company of Bangladesh,Power,en,regulatory,neutral,neutral,0.06990720517933369,0.8914437890052795,0.0892317071557045,0.01932450197637081,0.8914437890052795
N000017,2022-08-04,BANKASIA,Bank Asia Limited,Bank,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000880,2021-06-18,POWERGRID,Power Grid Company of Bangladesh,Power,en,regulatory,positive,positive,0.8018496166914701,0.8106934428215027,0.8106934428215027,0.00884382613003254,0.18046271800994873
N000701,2013-12-24,GP,Grameenphone Limited,Telecom,bn,macro,positive,positive,1.0,1.0,1.0,0.0,0.0
N000107,2019-10-08,DBBL,Dutch-Bangla Bank PLC,Bank,en,dividend,neutral,neutral,0.07481318060308695,0.8994041681289673,0.08770450204610825,0.012891321443021297,0.8994041681289673
N000485,2024-03-18,SIBL,Social Islami Bank Limited,Bank,en,earnings,negative,negative,-0.9655980104580522,0.9755170941352844,0.009919083677232265,0.9755170941352844,0.014563807286322117
N000028,2023-08-10,BANKASIA,Bank Asia Limited,Bank,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001025,2019-04-05,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,dividend,neutral,neutral,0.07344259135425091,0.9013546109199524,0.08604397624731064,0.01260138489305973,0.9013546109199524
N000705,2022-11-04,GP,Grameenphone Limited,Telecom,bn,earnings,neutral,positive,1.0,1.0,1.0,0.0,0.0
N001136,2023-03-03,UNILEVER,Unilever Consumer Care,Consumer,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N001254,2019-08-23,BEXIMCO,BEXIMCO Limited,Conglomerate,en,expansion,neutral,neutral,0.03148212842643261,0.9284630417823792,0.05150952190160751,0.020027393475174904,0.9284630417823792
N000044,2011-07-15,BANKASIA,Bank Asia Limited,Bank,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N000221,2014-10-31,EBL,Eastern Bank PLC,Bank,en,earnings,negative,negative,-0.9646141389384866,0.9751324653625488,0.010518326424062252,0.9751324653625488,0.014349219389259815
N000225,2019-08-29,EBL,Eastern Bank PLC,Bank,en,dividend,positive,positive,0.8297668993473053,0.8467913269996643,0.8467913269996643,0.01702442765235901,0.13618427515029907
N000270,2023-12-21,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,scandal,negative,negative,-0.9072339925915003,0.9191046953201294,0.011870702728629112,0.9191046953201294,0.06902460008859634
N000797,2025-02-27,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001028,2021-12-10,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,macro,neutral,positive,0.28726455569267273,0.44784581661224365,0.44784581661224365,0.16058126091957092,0.3915729522705078
N000819,2018-02-23,ROBI,Robi Axiata Limited,Telecom,en,macro,neutral,positive,0.2616150975227356,0.4309763014316559,0.4309763014316559,0.1693612039089203,0.39966246485710144
N000666,2010-04-12,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,macro,neutral,positive,0.40569472312927246,0.5722103118896484,0.5722103118896484,0.16651558876037598,0.261274129152298
N000261,2021-07-28,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,earnings,negative,negative,-0.964465812779963,0.9750732779502869,0.010607465170323849,0.9750732779502869,0.014319231733679771
N001186,2013-12-19,BATBC,British American Tobacco Bangladesh,Tobacco,en,regulatory,neutral,neutral,0.09603576362133026,0.8688273429870605,0.11360418796539307,0.017568424344062805,0.8688273429870605
N001449,2012-06-08,CUSTOMERS,Customer's Care PLC,Services,en,expansion,neutral,neutral,0.028141478076577187,0.9285961389541626,0.04977268725633621,0.021631209179759026,0.9285961389541626
N001108,2018-05-11,UNILEVER,Unilever Consumer Care,Consumer,en,scandal,negative,negative,-0.9311205558478832,0.9414306879043579,0.010310132056474686,0.9414306879043579,0.048259176313877106
N001476,2019-12-17,DSEX,DSE Broad Index,Index,bn,earnings,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000545,2024-06-17,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,earnings,neutral,neutral,0.00651053711771965,0.9494291543960571,0.028540708124637604,0.022030171006917953,0.9494291543960571
N000982,2017-01-03,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,en,expansion,positive,positive,0.7221992928534746,0.7349778413772583,0.7349778413772583,0.012778548523783684,0.2522435784339905
N000408,2021-12-08,PRIMEBANK,Prime Bank Limited,Bank,en,regulatory,negative,negative,-0.9235023679211736,0.9330314993858337,0.009529131464660168,0.9330314993858337,0.057439301162958145
N000329,2023-10-02,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,expansion,positive,positive,0.7197501193732023,0.7295838594436646,0.7295838594436646,0.009833740070462227,0.26058241724967957
N000065,2011-07-23,BRACBANK,BRAC Bank Limited,Bank,bn,expansion,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000679,2013-09-06,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,scandal,negative,negative,-0.954596595838666,0.9677532315254211,0.01315663568675518,0.9677532315254211,0.019090168178081512
N000863,2017-03-23,POWERGRID,Power Grid Company of Bangladesh,Power,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000809,2024-02-23,ROBI,Robi Axiata Limited,Telecom,en,regulatory,neutral,neutral,0.08482004143297672,0.8757371306419373,0.10454145073890686,0.019721409305930138,0.8757371306419373
N001191,2010-08-19,BATBC,British American Tobacco Bangladesh,Tobacco,en,regulatory,positive,positive,0.8430805066600442,0.8517705798149109,0.8517705798149109,0.008690073154866695,0.13953931629657745
N000083,2012-09-21,BRACBANK,BRAC Bank Limited,Bank,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000584,2014-08-22,RENATA,Renata Limited,Pharma,en,expansion,positive,positive,0.6450735796242952,0.6552546620368958,0.6552546620368958,0.010181082412600517,0.33456429839134216
N000389,2020-08-14,NCCBANK,National Credit & Commerce Bank,Bank,bn,dividend,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000227,2020-04-24,EBL,Eastern Bank PLC,Bank,bn,earnings,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000407,2020-03-24,PRIMEBANK,Prime Bank Limited,Bank,en,expansion,positive,positive,0.7038660822436213,0.7140472531318665,0.7140472531318665,0.010181170888245106,0.2757715880870819
N001346,2024-12-18,TITASGAS,Titas Gas Transmission,Gas,en,scandal,negative,negative,-0.9547510128468275,0.9678599834442139,0.01310897059738636,0.9678599834442139,0.019031010568141937
N000012,2025-09-28,BANKASIA,Bank Asia Limited,Bank,en,macro,positive,positive,0.9319716393947601,0.953973114490509,0.953973114490509,0.0220014750957489,0.02402542531490326
N001313,2018-02-27,TITASGAS,Titas Gas Transmission,Gas,en,expansion,positive,positive,0.6698758061975241,0.6807059645652771,0.6807059645652771,0.010830158367753029,0.3084638714790344
N001156,2012-08-29,BATBC,British American Tobacco Bangladesh,Tobacco,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N001447,2022-09-23,CUSTOMERS,Customer's Care PLC,Services,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000332,2026-04-08,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,macro,neutral,positive,0.40745341777801514,0.5828209519386292,0.5828209519386292,0.175367534160614,0.24181154370307922
N000900,2014-10-02,POWERGRID,Power Grid Company of Bangladesh,Power,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N001243,2016-05-06,WALTONHIL,Walton Hi-Tech Industries,Electronics,bn,dividend,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000223,2018-11-12,EBL,Eastern Bank PLC,Bank,en,regulatory,positive,positive,0.8190150344744325,0.8280302286148071,0.8280302286148071,0.00901519414037466,0.16295459866523743
N001324,2024-07-19,TITASGAS,Titas Gas Transmission,Gas,en,dividend,negative,negative,-0.9650051668286324,0.9733349084854126,0.008329741656780243,0.9733349084854126,0.018335336819291115
N001418,2015-11-17,CUSTOMERS,Customer's Care PLC,Services,en,macro,positive,positive,0.9328696504235268,0.9536588191986084,0.9536588191986084,0.020789168775081635,0.025552039965987206
N000374,2019-03-04,NCCBANK,National Credit & Commerce Bank,Bank,en,dividend,positive,positive,0.8689366225153208,0.8851832151412964,0.8851832151412964,0.01624659262597561,0.09857017546892166
N000878,2016-05-19,POWERGRID,Power Grid Company of Bangladesh,Power,en,regulatory,positive,positive,0.8018496166914701,0.8106934428215027,0.8106934428215027,0.00884382613003254,0.18046271800994873
N000747,2018-06-28,GP,Grameenphone Limited,Telecom,en,expansion,neutral,neutral,0.02981550805270672,0.9278885722160339,0.05096345767378807,0.021147949621081352,0.9278885722160339
